ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000048794	243538	Cfap100	cilia and flagella associated protein 100	27.228058537177	-0.19167721295875	0.269292144812874	-0.7138399898678	0.475326128488335	0.616941404015582
ENSMUSG00000058470	666926	Gm8369	predicted gene 8369	25.0596362650596	0.199143686711138	0.279966928848059	0.713281299901624	0.475671706683096	0.617350915399325
ENSMUSG00000060143	100126819	Gm10076	ribosomal protein L41 pseudogene	5.95995210757986	-0.23946524039595	0.345903606517096	-0.713199813142593	0.47572212190456	0.617367795974209
ENSMUSG00000017832	75482	Hspb9	heat shock protein, alpha-crystallin-related, B9	7.39378258060271	0.228885126475524	0.34602372106517	0.712825540301022	0.475953719221389	0.617588847689342
ENSMUSG00000024287	225160	Thoc1	THO complex 1	1779.53961076613	-0.0711346544290226	0.0998227280027639	-0.712721214541635	0.476018286257837	0.617605526284102
ENSMUSG00000029209	67980	Gnpda2	glucosamine-6-phosphate deaminase 2	1014.09010377927	-0.0779942804961755	0.109470797932438	-0.712473935962129	0.476171345729157	0.617726042238646
ENSMUSG00000062175	228839	Tgif2	TGFB-induced factor homeobox 2	143.836125351564	-0.106939061560329	0.149840944736068	-0.712486227504078	0.476163736924431	0.617726042238646
ENSMUSG00000074269	73673	Rec114	REC114 meiotic recombination protein	78.9326682234007	0.157573128587158	0.220420262345405	0.71235874837599	0.476242653271713	0.617779514592799
ENSMUSG00000032913	269473	Lrig2	leucine-rich repeats and immunoglobulin-like domains 2	1141.13982715676	0.0658870437860159	0.092548652142665	0.71222917816462	0.476322871454636	0.617844538297213
ENSMUSG00000021278	93835	Amn	amnionless	8.19949667141237	-0.246042140663048	0.33936948972477	-0.712130370567773	0.476384049177919	0.617845827662247
ENSMUSG00000021277	22031	Traf3	TNF receptor-associated factor 3	1485.25060518716	0.0580865770656209	0.0815694142734505	0.712032819972269	0.476444452839159	0.617885138055432
ENSMUSG00000031847	69528	1700030J22Rik	RIKEN cDNA 1700030J22 gene	34.0743499907824	-0.174008919309133	0.24502707131311	-0.711438365450391	0.476812631782192	0.618223878974245
ENSMUSG00000033860	99571	Fgg	fibrinogen gamma chain	3.07614612216526	0.332418907824898	0.338587724966553	0.711416635527246	0.476826093290285	0.618223878974245
ENSMUSG00000107476	58894	Zfp862-ps	zinc finger protein 862, pseudogene	479.05748237389	0.0724047330582311	0.101531259071544	0.711456256510257	0.476801548574432	0.618223878974245
ENSMUSG00000000673	107766	Haao	3-hydroxyanthranilate 3,4-dioxygenase	2.9518548644867	0.265062230875255	0.324510262391633	0.711270726604023	0.476916488054174	0.618302035279933
ENSMUSG00000022724	67014	Riox2	ribosomal oxygenase 2	866.254342830895	-0.0735490416319501	0.103414157874103	-0.711078413322748	0.477035645980793	0.618339386570558
ENSMUSG00000064767	27212	Snord35b	small nucleolar RNA, C/D box 35B	3.21762116231326	-0.251094121526307	0.340527693852566	-0.711095857881187	0.477024836604283	0.618339386570558
ENSMUSG00000079260	100504715	Tmppe	transmembrane protein with metallophosphoesterase domain	243.087011869079	0.114091413208018	0.160258251090852	0.710740354662504	0.47724514771147	0.6185328476715
ENSMUSG00000025979	19070	Mob4	MOB family member 4, phocein	2100.12781193435	0.0708789717308225	0.0997860965167338	0.710548918037308	0.477363807153901	0.618608538783381
ENSMUSG00000093472	73977	4930438E09Rik	RIKEN cDNA 4930438E09 gene	3.08362485732374	-0.253250236088361	0.333743290519558	-0.710426497872034	0.477439696124652	0.618667834700622
ENSMUSG00000025776	83691	Crispld1	cysteine-rich secretory protein LCCL domain containing 1	8.39719775280226	-0.247420148202606	0.345876641098033	-0.71030222780587	0.477516738610449	0.618706415753945
ENSMUSG00000025880	17131	Smad7	SMAD family member 7	603.71404367605	0.0947761514591333	0.133094338233398	0.710232659318816	0.477559871267705	0.618706415753945
ENSMUSG00000097711	433273	Gm5523	glyceraldehyde-3-phosphate dehydrogenase pseudogene	9.12786361960249	-0.243127343344337	0.339513658998155	-0.710274658792654	0.477533831221082	0.618706415753945
ENSMUSG00000055333	245827	Fat2	FAT atypical cadherin 2	8.16070870348898	-0.271334289143099	0.346827469223671	-0.710045675262251	0.4776758124696	0.61873949792605
ENSMUSG00000002064	20316	Sdf2	stromal cell derived factor 2	2130.69279553524	-0.0562342463207333	0.0792336787086995	-0.709743181313233	0.477863409249147	0.61890440413193
ENSMUSG00000033707	378937	Lrrc24	leucine rich repeat containing 24	1333.13419418642	-0.103470835627699	0.145843052187364	-0.709392968257086	0.478080650158603	0.619146708026772
ENSMUSG00000021134	20384	Srsf5	serine and arginine-rich splicing factor 5	7735.48372220815	0.0444650347233034	0.0627098845545614	0.709039737689329	0.478299817540169	0.619391476110674
ENSMUSG00000022805	320214	Cfap91	cilia and flagella associated protein 91	4.63955121692988	-0.272460660613145	0.341030977136577	-0.708300371462226	0.478758746479711	0.619829408078784
ENSMUSG00000037348	71904	Paqr7	progestin and adipoQ receptor family member VII	191.623170870257	0.0945899404941757	0.133467744860497	0.707847691198469	0.479039846424902	0.62015423245877
ENSMUSG00000032293	64602	Ireb2	iron responsive element binding protein 2	3978.67639118037	0.0693728236766803	0.098088246385236	0.707247074834997	0.479412949003182	0.620488951702521
ENSMUSG00000073460	240023	Pnldc1	poly(A)-specific ribonuclease (PARN)-like domain containing 1	13.1579910760551	0.231469131431368	0.323187811623134	0.707293310995221	0.479384221491316	0.620488951702521
ENSMUSG00000097133	102632638	Gm26628	predicted gene, 26628	93.5026120145744	-0.115069541409393	0.162579031894894	-0.707236879758282	0.479419283548061	0.620488951702521
ENSMUSG00000080463	115487678	Gm22489	predicted gene, 22489	13.8029051468441	-0.222447031440469	0.314895588753196	-0.706643751002772	0.479787893054786	0.62080949207215
ENSMUSG00000024410	76482	Rmc1	regulator of MON1-CCZ1	1486.24062839813	-0.0467855531773305	0.0662071922015169	-0.706313131812562	0.479993428804079	0.621030801750447
ENSMUSG00000038369	56406	Ncoa6	nuclear receptor coactivator 6	2183.53961903941	-0.0724974347182435	0.102662072215137	-0.706271321350857	0.48001942449735	0.621030801750447
ENSMUSG00000020265	20610	Sumo3	small ubiquitin-like modifier 3	2320.56051076075	-0.0478409203622174	0.0677572423421664	-0.706130307738971	0.480107105501505	0.62110510302797
ENSMUSG00000023092	14199	Fhl1	four and a half LIM domains 1	5743.65453900403	-0.0488695640247819	0.0693438736972439	-0.70463247216057	0.481038985029991	0.621994369242547
ENSMUSG00000083816	100038703	Gm13033	prostaglandin-endoperoxide synthase 2 pseudogene	22.2504096815893	0.215006947450287	0.303271577552162	0.704436472774989	0.481160999026	0.621994369242547
ENSMUSG00000097789	100039239	Gm2115	predicted gene 2115	191.210381154905	-0.0932332708989445	0.13283758264888	-0.704303987074023	0.481243483877554	0.622026516271573
ENSMUSG00000093355	100313943	Snora26	small nucleolar RNA, H/ACA box 26	3.42019570846513	-0.238349197940214	0.337170169483717	-0.704192086399669	0.481313158603509	0.622077412340881
ENSMUSG00000070960	100503415	Gm19680	polyamine oxidase (exo-N4-amino) pseudogene	3.60369138807441	-0.231109913713372	0.341781005300117	-0.703878525026368	0.481508426198228	0.622290615390069
ENSMUSG00000017764	71971	Zswim1	zinc finger SWIM-type containing 1	324.059152995551	0.0825047834601263	0.117762395410636	0.703463279809425	0.481767082847624	0.622546525585463
ENSMUSG00000063687	93876	Pcdhb5	protocadherin beta 5	86.2727341621203	0.121752900785577	0.172884063779745	0.703220322292155	0.481918456364413	0.622663755967159
ENSMUSG00000031555	11502	Adam9	a disintegrin and metallopeptidase domain 9 (meltrin gamma)	9310.04862580127	0.0654856340936778	0.0931523326496134	0.702979454117765	0.482068553658239	0.622818496332177
ENSMUSG00000020447	237636	Npc1l1	NPC1 like intracellular cholesterol transporter 1	3.35850026557498	0.220583467314463	0.321298846156263	0.702604698145604	0.482302133830072	0.622927815424085
ENSMUSG00000031872	65115	Bean1	brain expressed, associated with Nedd4, 1	4.86973767786388	-0.269611127859981	0.34532405660131	-0.702675032023764	0.482258291015202	0.622927815424085
ENSMUSG00000047656	107328	Trpt1	tRNA phosphotransferase 1	254.80989042945	-0.0992138025035107	0.14084589051912	-0.702714162294489	0.482233899992229	0.622927815424085
ENSMUSG00000061207	54402	Stk19	serine/threonine kinase 19	596.633455309167	0.0636170602514754	0.0905474159817044	0.702641454560677	0.482279221348157	0.622927815424085
ENSMUSG00000022034	71988	Esco2	establishment of sister chromatid cohesion N-acetyltransferase 2	71.9631626502264	0.151708217513025	0.215246343729089	0.702148209218361	0.482586740108398	0.623213469268861
ENSMUSG00000018974	53890	Sart3	squamous cell carcinoma antigen recognized by T cells 3	1462.15666831976	-0.0591671896628833	0.0842914533861617	-0.702038742409958	0.482655002733928	0.623242116275352
ENSMUSG00000075272	620631	Ttc30a2	tetratricopeptide repeat domain 30A2	3.48111452033239	-0.208048026218323	0.336325999591726	-0.701694150377321	0.482869921815773	0.623442224024498
ENSMUSG00000033819	73062	Ppp1r16a	protein phosphatase 1, regulatory subunit 16A	940.040159836405	0.081060515632882	0.115633333966797	0.701515191202939	0.482981557616482	0.62344884578031
ENSMUSG00000046196	67737	Ttc39d	tetratricopeptide repeat domain 39D	3.1530978322377	-0.214443450954315	0.314998762377828	-0.70153180262101	0.482971194724637	0.62344884578031
ENSMUSG00000021254	70373	Gpatch2l	G patch domain containing 2 like	913.288054241639	0.0551203479033881	0.0786210875703733	0.700964717979668	0.483325033952399	0.623796433055775
ENSMUSG00000021279	217866	Cdc42bpb	CDC42 binding protein kinase beta	4213.53526209688	-0.0431292008698793	0.0615304239754744	-0.70096205354841	0.483326696788163	0.623796433055775
ENSMUSG00000078317	14070	F8a	factor 8-associated gene A	175.698453405687	-0.104635819553106	0.149343907848271	-0.700937571085712	0.483341976109699	0.623796433055775
ENSMUSG00000030264	14911	Thumpd3	THUMP domain containing 3	1058.37693484902	-0.05438579783056	0.0775868272862318	-0.700825680075169	0.483411809788514	0.623847346233674
ENSMUSG00000030301	67015	Ccdc91	coiled-coil domain containing 91	1375.09017623979	-0.047235696208074	0.0674213290506633	-0.700581748295733	0.483564072042953	0.623919182729298
ENSMUSG00000077192	100306954	Snora17	small nucleolar RNA, H/ACA box 17	24.6398491328267	-0.196236142778586	0.279631180534481	-0.700668701361852	0.483509792940596	0.623919182729298
ENSMUSG00000084044	100418408	Gm14647	predicted gene 14647	2.91113756735926	-0.247769705512649	0.328088079896717	-0.70054177539366	0.483589025616308	0.623919182729298
ENSMUSG00000031107	209003	Rbmx2	RNA binding motif protein, X-linked 2	126.400752530181	-0.117704256180598	0.168500361261174	-0.700482205183161	0.483626214345933	0.623927956830078
ENSMUSG00000026828	241391	Galnt5	polypeptide N-acetylgalactosaminyltransferase 5	10.6648636394254	-0.242197432337236	0.342061819418921	-0.700067224619679	0.48388532313012	0.624183794339865
ENSMUSG00000056054	20201	S100a8	S100 calcium binding protein A8 (calgranulin A)	119.178279545594	-0.15161360593811	0.216757457319962	-0.700011600717439	0.483920059736261	0.624189387266297
ENSMUSG00000095193	100044193	Gm20939	predicted gene, 20939	29.9339185173249	-0.183021269875444	0.261696027586674	-0.69985532870427	0.484017657383044	0.624276056372176
ENSMUSG00000047787	396184	Flrt1	fibronectin leucine rich transmembrane protein 1	14.0389531771661	0.228903583612569	0.31924611221576	0.699624012709627	0.484162142363513	0.624383965015241
ENSMUSG00000018500	11541	Adora2b	adenosine A2b receptor	513.384253846639	-0.0865937005521194	0.123840066759242	-0.699519781758514	0.484227254915941	0.624389499336438
ENSMUSG00000069682	19897	Gm10275	Rpl12 pseudogene	15.2485423980203	-0.215204597726081	0.30796314035447	-0.699567844770872	0.484197229603276	0.624389499336438
ENSMUSG00000028949	66993	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	1944.53872969702	0.0696573422632803	0.0996019760652551	0.699158966168987	0.484452691266531	0.624640960630772
ENSMUSG00000039252	246316	Lgi2	leucine-rich repeat LGI family, member 2	2057.25473059566	0.0574342334267926	0.0821694105983718	0.698406251509694	0.484923167895732	0.625208319198441
ENSMUSG00000037608	72567	Bclaf1	BCL2-associated transcription factor 1	5194.88919821965	-0.0710065159423111	0.101687048191594	-0.698321155571685	0.484976371812572	0.625237653274879
ENSMUSG00000105904	387142	Mir24-1	microRNA 24-1	10.4613187104571	0.255636461241942	0.333742861180347	0.697394237459388	0.485556106852882	0.625906453158173
ENSMUSG00000058443	100043346	Rpl10-ps3	ribosomal protein L10, pseudogene 3	9.36260780655845	0.236189630737822	0.343398628194265	0.697214654212157	0.485668469411645	0.626011991585152
ENSMUSG00000028882	100336	Ppp1r8	protein phosphatase 1, regulatory subunit 8	961.557734871532	-0.0576448727111204	0.082699295337471	-0.69712592565142	0.48572399074161	0.62604425473363
ENSMUSG00000034981	231440	Parm1	prostate androgen-regulated mucin-like protein 1	1894.59027238122	0.0652875068879176	0.0936879019819417	0.696798983757551	0.48592860218325	0.626268662358075
ENSMUSG00000054455	56491	Vapb	vesicle-associated membrane protein, associated protein B and C	6237.55527051434	-0.0311209027608817	0.044672709453475	-0.69660383305444	0.486050756399836	0.626386776952136
ENSMUSG00000024905	17771	Tesmin	testis expressed metallothionein like	17.1609886511829	-0.204480746320633	0.293457294901979	-0.696550001202222	0.486084455269215	0.62639088907221
ENSMUSG00000044982	67158	Sft2d3	SFT2 domain containing 3	314.515449788859	0.0851468639380969	0.122360269895963	0.696037445366631	0.486405379745714	0.626765109635936
ENSMUSG00000024613	21453	Tcof1	treacle ribosome biogenesis factor 1	1475.59798802914	-0.0521149794627673	0.0749105309516915	-0.695818426460734	0.486542548075299	0.626863177527738
ENSMUSG00000028251	77032	Tstd3	thiosulfate sulfurtransferase (rhodanese)-like domain containing 3	319.764940229117	-0.0711091537771348	0.102132745232149	-0.695840029652675	0.486529017383538	0.626863177527738
ENSMUSG00000105552	100503469	Gm19710	predicted gene, 19710	476.729386116028	0.0636044577865714	0.0914323629115357	0.695658177682183	0.486642922779764	0.62695315871959
ENSMUSG00000026307	50880	Scly	selenocysteine lyase	955.538704067763	-0.0548312614738307	0.0787874499129165	-0.695323817953247	0.486852391040341	0.62710497445673
ENSMUSG00000005882	56046	Uqcc1	ubiquinol-cytochrome c reductase complex assembly factor 1	1656.37788462548	-0.0486621281475136	0.0699370947851947	-0.695224868692353	0.486914389692376	0.627106150367825
ENSMUSG00000021982	71891	Cdadc1	cytidine and dCMP deaminase domain containing 1	1249.18274149906	0.0440082641333761	0.0633441176604235	0.695236354562091	0.486907192770574	0.627106150367825
ENSMUSG00000035845	223774	Alg12	asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)	461.942321382697	0.0765631605962807	0.110340627242498	0.69498342613425	0.487065688289466	0.627261664176084
ENSMUSG00000017405	140859	Nek8	NIMA (never in mitosis gene a)-related expressed kinase 8	435.048882761489	0.0755507033164119	0.10905831553708	0.694354376245599	0.48745999803849	0.627651403054503
ENSMUSG00000027635	66934	Dsn1	DSN1 homolog, MIS12 kinetochore complex component	305.511808613088	-0.0778371006962339	0.112184152783976	-0.69435433015048	0.487460026938784	0.627651403054503
ENSMUSG00000031273	94216	Col4a6	collagen, type IV, alpha 6	26.9964144006718	-0.186804731869997	0.269106946886356	-0.69406415938042	0.487641973863066	0.627846303841254
ENSMUSG00000024908	52036	Ppp6r3	protein phosphatase 6, regulatory subunit 3	4119.14196235768	-0.0423428202513752	0.0610229135409853	-0.693870113280253	0.487763667804255	0.627924235209541
ENSMUSG00000027854	66641	Sike1	suppressor of IKBKE 1	1655.57166533667	-0.0486820990531595	0.0701910558202083	-0.693598209527192	0.48793421690856	0.6280539292578
ENSMUSG00000056579	544752	Tug1	taurine upregulated gene 1	3274.95202668269	0.0666702194147816	0.0961251135392323	0.693563198483004	0.487956179598696	0.6280539292578
ENSMUSG00000021007	104871	Spata7	spermatogenesis associated 7	138.312610297586	-0.0980492422306369	0.141676549795026	-0.693332650772831	0.488100817221421	0.62816133754483
ENSMUSG00000058267	64659	Mrps14	mitochondrial ribosomal protein S14	1069.20030519755	-0.0751937471817629	0.108408438818248	-0.693335107648182	0.488099275741299	0.62816133754483
ENSMUSG00000054999	381204	Naaladl1	N-acetylated alpha-linked acidic dipeptidase-like 1	6.92636549893199	0.242259528051387	0.347788161723989	0.693131836924699	0.48822681969329	0.628284115446107
ENSMUSG00000020357	14257	Flt4	FMS-like tyrosine kinase 4	53.1729946036631	-0.135378595820965	0.197372076928319	-0.693022844848812	0.488295215104047	0.62831455799184
ENSMUSG00000031314	270627	Taf1	TATA-box binding protein associated factor 1	2755.12039544727	0.0746170845497752	0.107682995440623	0.692996609228664	0.488311679421186	0.62831455799184
ENSMUSG00000008140	69683	Emc10	ER membrane protein complex subunit 10	3109.11951529417	-0.0787335462522198	0.113624734147021	-0.692917379966207	0.488361402026008	0.628339159443414
ENSMUSG00000020053	16000	Igf1	insulin-like growth factor 1	1073.12041289822	-0.0705360027837057	0.101854713853462	-0.692678189093168	0.488511529705125	0.628492933636545
ENSMUSG00000045374	192652	Wdr81	WD repeat domain 81	2308.55012536939	0.0585149611812707	0.0845488933811702	0.691892757064201	0.489004679498108	0.629009151701238
ENSMUSG00000024101	68767	Washc1	WASH complex subunit 1	1187.51271270604	0.061968099224023	0.0896179097292478	0.691526910185545	0.489234475571688	0.629234779423461
ENSMUSG00000042439	328977	Zfp532	zinc finger protein 532	938.249648313801	-0.0649771670969979	0.094036396454171	-0.691515919068391	0.489241380221904	0.629234779423461
ENSMUSG00000023873	66931	1700010I14Rik	RIKEN cDNA 1700010I14 gene	46.6559118412803	-0.149058843591585	0.215314626147262	-0.691265240293759	0.489398871568785	0.629397909868481
ENSMUSG00000029516	12704	Cit	citron	135.561840614343	0.1291804525755	0.185719857462604	0.690856552487302	0.489655692125375	0.629671031071507
ENSMUSG00000032415	70348	Ube2cbp	ubiquitin-conjugating enzyme E2C binding protein	71.3115881255956	0.131354278336998	0.189115429091988	0.690780892715337	0.489703244893329	0.629671031071507
ENSMUSG00000065592	387163	Mir145a	microRNA 145a	3.82124749342509	-0.259138561559972	0.343846611825891	-0.690611406046426	0.48980977763118	0.629729139281365
ENSMUSG00000097339	102635136	Gm26671	predicted gene, 26671	15.7884057831134	0.211767732746187	0.332406492172814	0.690641768979964	0.489790691753395	0.629729139281365
ENSMUSG00000008398	13713	Elk3	ELK3, member of ETS oncogene family	1083.72993273413	0.0505729830847092	0.073098501999291	0.690521748896615	0.489866137676863	0.629762165098075
ENSMUSG00000029993	56748	Nfu1	NFU1 iron-sulfur cluster scaffold	1542.72869614197	0.0567585577827577	0.0822660162396214	0.690451562161528	0.489910260715796	0.629779456111741
ENSMUSG00000082778	675514	Gm15191	glyceraldehyde-3-phosphate dehydrogenase pseudogene	12.3368424154866	-0.219892211293515	0.318975368463886	-0.690140652801227	0.490105740254184	0.629991301502467
ENSMUSG00000060510	77519	Zfp266	zinc finger protein 266	1424.57311778094	0.070324501662651	0.101918402281316	0.689764939295574	0.490342020389183	0.63021611033682
ENSMUSG00000087626	100504154	Gm15050	predicted gene 15050	41.3203233901999	-0.150992053563389	0.219572425499005	-0.689661760127888	0.49040691881474	0.630260068672023
ENSMUSG00000003363	18807	Pld3	phospholipase D family, member 3	2979.45570297343	-0.0469734887978678	0.068165366869825	-0.689240232236682	0.49067210263635	0.630521943380244
ENSMUSG00000080452	100316814	Mir1306	microRNA 1306	41.3322541684253	-0.154017935166295	0.224074136673786	-0.68927101613661	0.490652733830747	0.630521943380244
ENSMUSG00000057738	20740	Sptan1	spectrin alpha, non-erythrocytic 1	11730.670736092	0.0495394192465267	0.0718877991748738	0.689130817061992	0.490740948482542	0.630557149760712
ENSMUSG00000065782	115489086	Gm22680	predicted gene, 22680	8.5090195107633	-0.240259898237813	0.342487243533476	-0.689099074931311	0.490760922130147	0.630557149760712
ENSMUSG00000072980	70645	Oip5	Opa interacting protein 5	80.1612668171914	0.144324225942083	0.208021454350014	0.688901478728825	0.490885268816569	0.630649842934489
ENSMUSG00000093413	100113364	Snora15	small nucleolar RNA, H/ACA box 15	201.133078229679	0.0898247417404766	0.130674949598981	0.688789209850865	0.490955926819836	0.630649842934489
ENSMUSG00000049580	244152	Tsku	tsukushi, small leucine rich proteoglycan	2155.51719311914	-0.0505201630044449	0.073384596239293	-0.688582919850852	0.491085772587603	0.630752797356315
ENSMUSG00000050914	654824	Ankrd37	ankyrin repeat domain 37	447.890221007091	0.101201825972637	0.146768223894612	0.687953534530996	0.491482042558126	0.631167706892885
ENSMUSG00000069223	78111	4930451E10Rik	RIKEN cDNA 4930451E10 gene	78.4133771772687	-0.160288719401494	0.23281705972764	-0.687863945490695	0.491538463050039	0.631200683178648
ENSMUSG00000052301	13446	Doc2a	double C2, alpha	463.361307416461	-0.0614687910654342	0.0893980882794618	-0.687668702130968	0.491661433510478	0.631279629343827
ENSMUSG00000090125	18991	Pou3f1	POU domain, class 3, transcription factor 1	8.63980761247503	-0.257123689153246	0.34668849261494	-0.687283169118816	0.491904302919398	0.631512483432819
ENSMUSG00000098559	100417274	Gm15013	ribosomal protein S4, X-linked pseudogene	3.91200330231031	-0.228327295569525	0.342347669772316	-0.687304478821396	0.491890877032031	0.631512483432819
ENSMUSG00000044768	52392	Macir	macrophage immunometabolism regulator	346.510625994287	-0.0645247149702317	0.0940336151341631	-0.687089972943663	0.492026032505717	0.631629267188157
ENSMUSG00000102014	100502745	2900009J06Rik	RIKEN cDNA 2900009J06 gene	10.283060019347	0.233540149633051	0.335546211429242	0.686835004343597	0.492186708570168	0.631796030032053
ENSMUSG00000092212	109280	Slc22a13b	solute carrier family 22 (organic cation transporter), member 13b	16.1674408356549	-0.215825404239079	0.313893142352729	-0.686751367776895	0.49223942077567	0.631824192758568
ENSMUSG00000024943	226026	Smc5	structural maintenance of chromosomes 5	1796.62151705035	-0.0744707760635684	0.108494168059552	-0.68660462605997	0.492331912513968	0.631903408622667
ENSMUSG00000064780	100216540	Snord95	small nucleolar RNA, C/D box 95	7.28712836409057	-0.236042127886952	0.343206708485296	-0.686088235663143	0.492657469003101	0.63220269709823
ENSMUSG00000038026	16524	Kcnj9	potassium inwardly-rectifying channel, subfamily J, member 9	4.72815094799443	0.198053962632885	0.345755846253507	0.685821536342325	0.492825653820373	0.632339477830265
ENSMUSG00000068349	625599	Gml	glycosylphosphatidylinositol anchored molecule like	3.92774130881354	-0.253122250102612	0.343012695690296	-0.685694566010533	0.492905734133554	0.632402707819167
ENSMUSG00000065315	115488251	Gm26064	predicted gene, 26064	3.11114669414134	0.251453785521286	0.319354257020242	0.685166082178839	0.493239124304499	0.632711839324002
ENSMUSG00000088712	115490275	Gm22728	predicted gene, 22728	5.73057547824461	-0.245666025394526	0.34782863697288	-0.684889163165705	0.493413864856845	0.632817382300003
ENSMUSG00000046449	245555	Nexmif	neurite extension and migration factor	13.6065928612752	0.237399890785201	0.3381858399658	0.684835390027626	0.493447800454054	0.632821376572308
ENSMUSG00000009894	67826	Snap47	synaptosomal-associated protein, 47	1067.15541550637	0.056361887523903	0.0823873200799192	0.684379098677455	0.49373581086671	0.633072108206788
ENSMUSG00000044117	67254	Bmerb1	bMERB domain containing 1	6.96883446832816	0.252166381278417	0.348316883020999	0.683613558013166	0.49421922102421	0.633612803376152
ENSMUSG00000024926	81601	Kat5	K(lysine) acetyltransferase 5	864.178721454649	-0.0504182596654076	0.0737761346081328	-0.68354240107942	0.494264166809516	0.633630861197114
ENSMUSG00000043991	19290	Pura	purine rich element binding protein A	908.431139646222	0.0497817303236037	0.0728627166399887	0.683065583282604	0.494565401875485	0.633858728546034
ENSMUSG00000018882	67036	Mrpl45	mitochondrial ribosomal protein L45	2230.92597425488	-0.0499742587087513	0.0731818466699409	-0.682860619093766	0.494694920491383	0.633945581545942
ENSMUSG00000059540	21400	Tcea2	transcription elongation factor A (SII), 2	215.822606015255	0.089668365939491	0.131937214513722	0.682903772218937	0.494667650157472	0.633945581545942
ENSMUSG00000037935	57376	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	770.456840147406	0.0616785141308298	0.0903519929434893	0.682496597186383	0.494924993722486	0.634200834494793
ENSMUSG00000001985	14807	Grik3	glutamate receptor, ionotropic, kainate 3	2.99698190526538	0.281926604838078	0.341314449753771	0.682370992755535	0.495004392917958	0.634257011540861
ENSMUSG00000031216	236920	Stard8	START domain containing 8	107.270772449609	-0.109402182142319	0.160775430622473	-0.682329511715953	0.495030616108626	0.634257011540861
ENSMUSG00000035048	69010	Anapc13	anaphase promoting complex subunit 13	1001.06322492368	-0.077796301615171	0.114008834268853	-0.682205718088622	0.495108879502403	0.634278125285039
ENSMUSG00000038302	215951	Afg1l	AFG1 like ATPase	663.31601895048	-0.0655661447930509	0.0960103409250203	-0.68201523529417	0.495229317269993	0.634353256110019
ENSMUSG00000022722	56297	Arl6	ADP-ribosylation factor-like 6	419.427071502567	0.082356201255215	0.121021614746162	0.681781051267966	0.495377407736955	0.634463784895213
ENSMUSG00000069272	319166	H2ac8	H2A clustered histone 8	4.34363419414063	-0.233427474115385	0.34595232981613	-0.681155437158863	0.495773141985553	0.63489142089736
ENSMUSG00000019578	66530	Ubxn6	UBX domain protein 6	2598.35770557218	-0.066016349437009	0.0970492304201794	-0.68019185949342	0.496382986122342	0.635632747353369
ENSMUSG00000020542	214384	Myocd	myocardin	3.08617488687687	-0.230034534524506	0.327055071380044	-0.680068832186524	0.496460878362992	0.635692844062921
ENSMUSG00000051550	68490	Zfp579	zinc finger protein 579	357.372568124942	-0.091427152330054	0.134452446194166	-0.679684247475169	0.49670441238892	0.635965015912279
ENSMUSG00000108813	668034	Rpl19-ps9	ribosomal protein L19, pseudogene 9	5.87275691936071	-0.230218148770101	0.348302595240044	-0.67930832500217	0.496942522680416	0.636190539697862
ENSMUSG00000081440	195514	Gm12464	glyceraldehyde-3-phosphate dehydrogenase pseudogene	7.55082393870009	0.246258886316098	0.34749782938699	0.679231920371746	0.49699092501266	0.636212835735391
ENSMUSG00000034902	18717	Pip5k1c	phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma	1728.59928414349	0.0464548069592931	0.068413443745646	0.678986068722989	0.497146689073669	0.63629321905377
ENSMUSG00000099384	76634	1700110C19Rik	RIKEN cDNA 1700110C19 gene	5.01138830640994	-0.223745981444438	0.344172688773747	-0.67901998665044	0.497125198169161	0.63629321905377
ENSMUSG00000071202	381077	Ccdc78	coiled-coil domain containing 78	24.2034431150406	-0.19344853182116	0.284552009794501	-0.67832662882018	0.497564618365677	0.63678842761853
ENSMUSG00000027498	67337	Cstf1	cleavage stimulation factor, 3' pre-RNA, subunit 1	1193.73557731228	-0.0576351059015305	0.0849650994686885	-0.678259657471313	0.497607072858804	0.636803067809583
ENSMUSG00000025878	20184	Uimc1	ubiquitin interaction motif containing 1	1932.81468393718	0.042681127460472	0.0630384466415292	0.677272743645476	0.498232921053085	0.637434440187907
ENSMUSG00000039691	208634	Tspan10	tetraspanin 10	3.15909771165245	0.257345312253488	0.334675564012146	0.677240900273188	0.498253121394679	0.637434440187907
ENSMUSG00000053552	228598	Ebf4	early B cell factor 4	34.4377641487196	-0.16815550211412	0.248527371028678	-0.677120254025448	0.498329659182032	0.637489380830248
ENSMUSG00000059669	21340	Taf1b	TATA-box binding protein associated factor, RNA polymerase I, B	343.267485903191	0.0691656172950522	0.102094082857609	0.676904567676591	0.498466505839149	0.637584992392811
ENSMUSG00000032035	23871	Ets1	E26 avian leukemia oncogene 1, 5' domain	1271.34780593602	-0.081511984277874	0.120483051450745	-0.676667985377294	0.498616633341696	0.637657845890483
ENSMUSG00000006715	57441	Gmnn	geminin	239.56803131795	-0.0762416943573324	0.112776258024485	-0.67627000540999	0.498869232824777	0.637941149000892
